basis,record_id,year,month,analysis_role,bandwidth_km,total_effect,structured_component,residual_component
latitude_longitude_elevation,200306,2003,6,held_out,1006.39812,-0.13430206369254494,-0.10395028919256996,-0.030351774499975517
latitude_longitude_elevation,200307,2003,7,held_out,1006.39812,-0.061022301503895496,-0.12757570634594356,0.06655340484204773
latitude_longitude_elevation,200308,2003,8,held_out,1006.39812,-0.01463147692969567,-0.05276650106487892,0.03813502413518325
latitude_longitude_elevation,200406,2004,6,held_out,1006.39812,0.15339714303275126,0.12969359370125316,0.02370354933149763
latitude_longitude_elevation,200407,2004,7,held_out,1006.39812,-0.20630289034065225,-0.219140715314608,0.01283782497395596
latitude_longitude_elevation,200408,2004,8,held_out,1006.39812,-0.23965158705024553,-0.24469241592397123,0.005040828873726162
latitude_longitude_elevation,200506,2005,6,held_out,1006.39812,-0.09253532858795413,-0.12982833617688508,0.037293007588930754
latitude_longitude_elevation,200507,2005,7,held_out,1006.39812,-0.23401741309091262,-0.19323989321665874,-0.04077751987425392
latitude_longitude_elevation,200508,2005,8,held_out,1006.39812,-0.10696583550494868,-0.15647042461297864,0.04950458910802976
latitude_longitude_elevation,200606,2006,6,held_out,1006.39812,0.007402036262702363,-0.015501502308725275,0.022903538571427382
latitude_longitude_elevation,200607,2006,7,held_out,1006.39812,-0.10596216271436244,-0.13842379715785047,0.03246163444348927
latitude_longitude_elevation,200608,2006,8,held_out,1006.39812,-0.31288462898884833,-0.29498846249154576,-0.017896166497302513
latitude_longitude_elevation,200706,2007,6,held_out,1006.39812,0.047485597551992734,0.04514827726368003,0.00233732028831249
latitude_longitude_elevation,200707,2007,7,held_out,1006.39812,-0.1386693989158452,-0.13905225990354084,0.00038286098769623844
latitude_longitude_elevation,200708,2007,8,held_out,1006.39812,-0.14208168112488262,-0.10987684070890864,-0.03220484041597357
latitude_longitude_elevation,200806,2008,6,held_out,1006.39812,0.09790798956856445,0.09556926314567854,0.0023387264228859196
latitude_longitude_elevation,200807,2008,7,held_out,1006.39812,-0.07465309983671019,-0.09935730256914377,0.02470420273243354
latitude_longitude_elevation,200808,2008,8,held_out,1006.39812,-0.2128997594065973,-0.2275564343072311,0.014656674900634024
latitude_longitude_elevation,200906,2009,6,held_out,1006.39812,-0.10153093367661975,-0.1244236208426646,0.02289268716604553
latitude_longitude_elevation,200907,2009,7,held_out,1006.39812,-0.1251236713982916,-0.16449853848100746,0.03937486708271564
latitude_longitude_elevation,200908,2009,8,held_out,1006.39812,-0.2069409697316811,-0.20173489561493735,-0.005206074116743924
latitude_longitude_elevation,201006,2010,6,held_out,1006.39812,0.20858306578072844,0.20058986553526112,0.00799320024546672
latitude_longitude_elevation,201007,2010,7,held_out,1006.39812,-0.31485105201148655,-0.30472169766036544,-0.010129354351121098
latitude_longitude_elevation,201008,2010,8,held_out,1006.39812,-0.18637278937547128,-0.2535018660297231,0.06712907665425179
latitude_longitude_elevation,201106,2011,6,held_out,1006.39812,-0.1465282488033398,-0.14057821503485815,-0.005950033768482191
latitude_longitude_elevation,201107,2011,7,held_out,1006.39812,-0.08410873061082298,-0.07600822940516487,-0.008100501205657843
latitude_longitude_elevation,201108,2011,8,held_out,1006.39812,-0.0964136599491421,-0.09466943998540508,-0.0017442199637366079
latitude_longitude_elevation,201206,2012,6,held_out,1006.39812,-0.37158751675354557,-0.35459518302667914,-0.016992333726866468
latitude_longitude_elevation,201207,2012,7,held_out,1006.39812,-0.30565705969920615,-0.29304576238628066,-0.012611297312924603
latitude_longitude_elevation,201208,2012,8,held_out,1006.39812,-0.3756183097758371,-0.3074134785766692,-0.06820483119916743
latitude_longitude_elevation,201306,2013,6,held_out,1006.39812,0.130927323853842,0.07105547105192087,0.05987185280192181
latitude_longitude_elevation,201307,2013,7,held_out,1006.39812,-0.09623802255813418,-0.14003184651667258,0.04379382395853817
latitude_longitude_elevation,201308,2013,8,held_out,1006.39812,-0.26937773383803826,-0.2348192432352717,-0.03455849060276534
latitude_longitude_elevation,201406,2014,6,held_out,1006.39812,-0.014222084641237719,-0.01953467593049632,0.005312591289259062
latitude_longitude_elevation,201407,2014,7,held_out,1006.39812,-0.061935464376412855,-0.10195806330579366,0.040022598929380426
latitude_longitude_elevation,201408,2014,8,held_out,1006.39812,0.08151509162057345,0.006857186650767358,0.07465790496980516
latitude_longitude_elevation,201506,2015,6,development,1006.39812,-0.28563591303688185,-0.32342844332782195,0.03779253029093924
latitude_longitude_elevation,201507,2015,7,development,1006.39812,-0.23038028358124285,-0.24245687889803455,0.012076595316791961
latitude_longitude_elevation,201508,2015,8,development,1006.39812,-0.29692983083798175,-0.3072244583767385,0.01029462753875566
latitude_longitude_elevation,201606,2016,6,held_out,1006.39812,0.06395475674523118,0.028605752874831296,0.03534900387039823
latitude_longitude_elevation,201607,2016,7,held_out,1006.39812,-0.13434740162713105,-0.16091144151390577,0.026564039886774225
latitude_longitude_elevation,201608,2016,8,held_out,1006.39812,0.17159168908540648,0.08450659324082001,0.08708509584458575
latitude_longitude_elevation,201706,2017,6,held_out,1006.39812,-0.14846079105799412,-0.11675859345353172,-0.03170219760446204
latitude_longitude_elevation,201707,2017,7,held_out,1006.39812,-0.20577688069147068,-0.22759201791978145,0.021815137228311014
latitude_longitude_elevation,201708,2017,8,held_out,1006.39812,0.07554647982485707,0.043051066563406355,0.03249541326145069
latitude_longitude_elevation,201806,2018,6,held_out,1006.39812,-0.04031277823114666,-0.11712856870691199,0.07681579047576623
latitude_longitude_elevation,201807,2018,7,held_out,1006.39812,-0.30942649978102077,-0.2505727537592243,-0.058853746021796736
latitude_longitude_elevation,201808,2018,8,held_out,1006.39812,-0.23370969002900502,-0.19296541210367216,-0.04074427792533179
latitude_longitude_elevation,201906,2019,6,held_out,1006.39812,-0.11006101246945549,-0.09105635077177501,-0.019004661697679854
latitude_longitude_elevation,201907,2019,7,held_out,1006.39812,-0.11525958314768057,-0.15177286889710426,0.0365132857494251
latitude_longitude_elevation,201908,2019,8,held_out,1006.39812,-0.11318597032053052,-0.09580656895266106,-0.017379401367869474
latitude_longitude_elevation,202006,2020,6,held_out,1006.39812,-0.09270652797503007,-0.07833721745170802,-0.014369310523323374
latitude_longitude_elevation,202007,2020,7,held_out,1006.39812,-0.15332561909477463,-0.16051409721481488,0.007188478120040172
latitude_longitude_elevation,202008,2020,8,held_out,1006.39812,-0.04019189801877877,-0.10049960741111696,0.06030770939233786
latitude_longitude_elevation,202106,2021,6,held_out,1006.39812,-0.20612238055904894,-0.1759768691726855,-0.03014551138636292
latitude_longitude_elevation,202107,2021,7,held_out,1006.39812,-0.019831974121888286,-0.03868933355489967,0.01885735943301036
latitude_longitude_elevation,202108,2021,8,held_out,1006.39812,-0.0820167061350955,-0.09544671472123549,0.013430008586140699
latitude_longitude_elevation,202206,2022,6,development,1006.39812,-0.15401693364269112,-0.16086742360965645,0.006850489966966388
latitude_longitude_elevation,202207,2022,7,development,1006.39812,0.03329470791782768,-0.04187080542007583,0.07516551333790401
latitude_longitude_elevation,202208,2022,8,development,1006.39812,-0.3813039407936027,-0.2807181131574344,-0.10058582763616795
latitude_longitude_elevation,202306,2023,6,held_out,1006.39812,0.04124600478005804,0.06050736838499621,-0.019261363604938346
latitude_longitude_elevation,202307,2023,7,held_out,1006.39812,-0.33410799370538957,-0.2988912274206893,-0.03521676628469993
latitude_longitude_elevation,202308,2023,8,held_out,1006.39812,-0.45312393338536433,-0.42496202013956147,-0.028161913245802084
latitude_longitude_elevation,202406,2024,6,held_out,1006.39812,-0.1335346648268443,-0.09396296167647399,-0.039571703150369786
latitude_longitude_elevation,202407,2024,7,held_out,1006.39812,0.03319278932471546,-0.019590936603581556,0.05278372592829673
latitude_longitude_elevation,202408,2024,8,held_out,1006.39812,-0.03985119388964516,-0.08087755525626594,0.04102636136662056
latitude_longitude_elevation,202506,2025,6,held_out,1006.39812,-0.19936906385745,-0.1857994984172645,-0.013569565440186004
latitude_longitude_elevation,202507,2025,7,held_out,1006.39812,-0.2418432859344123,-0.19745810054726265,-0.044385185387150125
latitude_longitude_elevation,202508,2025,8,held_out,1006.39812,-0.2369677030446468,-0.2296184611655278,-0.007349241879119127
latitude,199106,1991,6,held_out,2012.796241,0.11614352097100315,-0.0527023252065846,0.1688458461775875
latitude,199107,1991,7,held_out,2012.796241,-0.1894675121166949,-0.202301599868947,0.012834087752252827
latitude,199108,1991,8,held_out,2012.796241,0.08762206695956268,-0.032743837068398465,0.1203659040279613
latitude,199206,1992,6,held_out,2012.796241,0.004542601040802801,-0.02919101519031534,0.03373361623111814
latitude,199207,1992,7,held_out,2012.796241,-0.1460954263826576,-0.1779931826300327,0.031897756247375585
latitude,199208,1992,8,held_out,2012.796241,-0.03275072401438484,-0.21011980892304927,0.17736908490866407
latitude,199306,1993,6,held_out,2012.796241,-0.07307386739430544,-0.05814790396600316,-0.01492596342830261
latitude,199307,1993,7,held_out,2012.796241,0.010798635090426015,-0.12342741423855778,0.1342260493289841
latitude,199308,1993,8,held_out,2012.796241,-0.13578329737249464,-0.14731417449937564,0.011530877126880286
latitude,199406,1994,6,held_out,2012.796241,0.20756840485829056,-0.06895130618151897,0.27651971103980916
latitude,199407,1994,7,held_out,2012.796241,-0.3021748513575992,-0.19045604997286236,-0.11171880138473618
latitude,199408,1994,8,held_out,2012.796241,-0.07434028432485247,-0.16845823353665812,0.09411794921180616
latitude,199506,1995,6,held_out,2012.796241,0.11338683126886068,0.059289459785000755,0.0540973714838598
latitude,199507,1995,7,held_out,2012.796241,-0.23950864502431957,-0.2155686280767482,-0.023940016947572137
latitude,199508,1995,8,held_out,2012.796241,-0.2113482579789958,-0.1552964385934883,-0.0560518193855072
latitude,199606,1996,6,held_out,2012.796241,-0.11402341277695201,-0.09467168466564707,-0.01935172811130502
latitude,199607,1996,7,held_out,2012.796241,-0.14575826741426315,-0.22854856201617457,0.08279029460191137
latitude,199608,1996,8,held_out,2012.796241,-0.24145057023163075,-0.2183687012873703,-0.02308186894426055
latitude,199706,1997,6,held_out,2012.796241,-0.3422938618255335,-0.22628837794191806,-0.11600548388361642
latitude,199707,1997,7,held_out,2012.796241,-0.0845936766249686,-0.13179846523581115,0.04720478861084381
latitude,199708,1997,8,held_out,2012.796241,-0.15614952020640585,-0.07263933476663978,-0.08351018543976697
latitude,199806,1998,6,held_out,2012.796241,-0.2787614379191619,-0.2900216365356812,0.011260198616519477
latitude,199807,1998,7,held_out,2012.796241,0.09660234977393187,-0.006767243856494376,0.10336959363042623
latitude,199808,1998,8,held_out,2012.796241,0.014323383272149024,-0.06313234722820145,0.07745573050035087
latitude,199906,1999,6,held_out,2012.796241,-0.3126345608318604,-0.23721174998120964,-0.07542281085065045
latitude,199907,1999,7,held_out,2012.796241,-0.04565395251585467,-0.1150631355393887,0.06940918302353498
latitude,199908,1999,8,held_out,2012.796241,-0.331986750221148,-0.23154862148637598,-0.10043812873477127
latitude,200006,2000,6,held_out,2012.796241,-0.09485842797608836,-0.1495027470418622,0.0546443190657739
latitude,200007,2000,7,held_out,2012.796241,-0.4055862627376456,-0.24537886371902107,-0.16020739901862424
latitude,200008,2000,8,held_out,2012.796241,-0.2416879894473536,-0.1936150859671398,-0.048072903480213175
latitude,200106,2001,6,held_out,2012.796241,-0.05575282516528501,-0.13768401942631106,0.08193119426102524
latitude,200107,2001,7,held_out,2012.796241,-0.05761039721055608,-0.06543300183718172,0.007822604626625916
latitude,200108,2001,8,held_out,2012.796241,-0.3291223796597621,-0.2633650971531462,-0.06575728250661637
latitude,200206,2002,6,held_out,2012.796241,-0.04609755203563502,-0.04409338339292557,-0.0020041686427094037
latitude,200207,2002,7,held_out,2012.796241,0.3164426160205749,0.08715578927325675,0.22928682674731762
latitude,200208,2002,8,held_out,2012.796241,-0.2607328850897213,-0.21975029798693702,-0.040982587102783574
latitude,200306,2003,6,held_out,2012.796241,-0.14447829328344,-0.10108629764800338,-0.04339199563543712
latitude,200307,2003,7,held_out,2012.796241,-0.12582655496269046,-0.31039200949332646,0.18456545453063686
latitude,200308,2003,8,held_out,2012.796241,-0.05234663927283902,-0.12717875575595367,0.07483211648311414
latitude,200406,2004,6,held_out,2012.796241,0.1350859545561057,0.03646471808910644,0.09862123646699976
latitude,200407,2004,7,held_out,2012.796241,-0.24907830875431922,-0.26825177037717074,0.019173461622851426
latitude,200408,2004,8,held_out,2012.796241,-0.30787250115729836,-0.3917393171818874,0.08386681602458941
latitude,200506,2005,6,held_out,2012.796241,-0.11390430685337646,-0.169754764260377,0.05585045740700001
latitude,200507,2005,7,held_out,2012.796241,-0.26148183239967304,-0.1659617769069227,-0.09552005549275
latitude,200508,2005,8,held_out,2012.796241,-0.16442405642666053,-0.28744378815022625,0.12301973172356553
latitude,200606,2006,6,held_out,2012.796241,-0.037852651671346375,-0.13007322462547968,0.09222057295413369
latitude,200607,2006,7,held_out,2012.796241,-0.11538012554691222,-0.0780157187591371,-0.03736440678777578
latitude,200608,2006,8,held_out,2012.796241,-0.33286972239255763,-0.2114321533826879,-0.12143756900986857
latitude,200706,2007,6,held_out,2012.796241,-0.01545101979528177,-0.1758746747917325,0.16042365499645023
latitude,200707,2007,7,held_out,2012.796241,-0.1822296477598386,-0.22841397997521012,0.0461843322153709
latitude,200708,2007,8,held_out,2012.796241,-0.19202747237151846,-0.22272869741033174,0.03070122503881306
latitude,200806,2008,6,held_out,2012.796241,0.07223927339453873,-0.04776604759622127,0.1200053209907594
latitude,200807,2008,7,held_out,2012.796241,-0.09102448953239846,-0.09724899874223036,0.0062245092098319145
latitude,200808,2008,8,held_out,2012.796241,-0.24253406894016555,-0.19943794713268287,-0.04309612180748302
latitude,200906,2009,6,held_out,2012.796241,-0.1139394517582323,-0.1200212839012101,0.006081832142977457
latitude,200907,2009,7,held_out,2012.796241,-0.16510212349662912,-0.18863687151095723,0.023534748014327592
latitude,200908,2009,8,held_out,2012.796241,-0.21643501036119903,-0.148530149907547,-0.0679048604536526
latitude,201006,2010,6,held_out,2012.796241,0.1725169785484158,0.06347823614323218,0.1090387424051848
latitude,201007,2010,7,held_out,2012.796241,-0.36682282466310695,-0.31359612050732205,-0.05322670415578496
latitude,201008,2010,8,held_out,2012.796241,-0.21491847272121,-0.21199412648526011,-0.0029243462359497658
latitude,201106,2011,6,held_out,2012.796241,-0.19211092974893315,-0.2440062725639187,0.05189534281498502
latitude,201107,2011,7,held_out,2012.796241,-0.11820907375959637,-0.13905992757287003,0.02085085381327407
latitude,201108,2011,8,held_out,2012.796241,-0.13228583047194917,-0.1587366089482036,0.026450778476255248
latitude,201206,2012,6,held_out,2012.796241,-0.38909252518672105,-0.29057767077385604,-0.0985148544128652
latitude,201207,2012,7,held_out,2012.796241,-0.3212546516661741,-0.22264959134934137,-0.0986050603168329
latitude,201208,2012,8,held_out,2012.796241,-0.3959712922320284,-0.242405149705219,-0.15356614252681006
latitude,201306,2013,6,held_out,2012.796241,0.10652592172372527,-0.006230464929095627,0.11275638665282152
latitude,201307,2013,7,held_out,2012.796241,-0.1070015086323177,-0.0840457979171032,-0.022955710715214964
latitude,201308,2013,8,held_out,2012.796241,-0.3088716917058554,-0.23659967533854984,-0.07227201636730585
latitude,201406,2014,6,held_out,2012.796241,-0.013478032264687112,0.01941568278036766,-0.0328937150450544
latitude,201407,2014,7,held_out,2012.796241,-0.10519238390254058,-0.21460573967387356,0.10941335577133228
latitude,201408,2014,8,held_out,2012.796241,0.07308549290344389,0.03392180271679221,0.03916369018665219
latitude,201506,2015,6,development,2012.796241,-0.3049932048269869,-0.23753380557287654,-0.06745939925411043
latitude,201507,2015,7,development,2012.796241,-0.2623973663957964,-0.2531146207750651,-0.009282745620731616
latitude,201508,2015,8,development,2012.796241,-0.3166217787642282,-0.21615079370366652,-0.10047098506056171
latitude,201606,2016,6,held_out,2012.796241,0.01949552952333827,-0.1310153043028534,0.15051083382619157
latitude,201607,2016,7,held_out,2012.796241,-0.15482884794820695,-0.15818854098286209,0.0033596930346554425
latitude,201608,2016,8,held_out,2012.796241,0.16299143634512034,-0.03673476038589923,0.19972619673101977
latitude,201706,2017,6,held_out,2012.796241,-0.1881671421102572,-0.2278165532731712,0.03964941116291398
latitude,201707,2017,7,held_out,2012.796241,-0.2385035477627892,-0.16776396332138957,-0.07073958444139967
latitude,201708,2017,8,held_out,2012.796241,0.05493161907113469,-0.02611471404710018,0.08104633311823528
latitude,201806,2018,6,held_out,2012.796241,-0.08143629780497115,-0.13812995933471578,0.05669366152974468
latitude,201807,2018,7,held_out,2012.796241,-0.3440282908386581,-0.2061627822021332,-0.13786550863652453
latitude,201808,2018,8,held_out,2012.796241,-0.2902533745368009,-0.29474322491944804,0.004489850382647847
latitude,201906,2019,6,held_out,2012.796241,-0.12207872852870869,-0.10522096586240814,-0.016857762666301408
latitude,201907,2019,7,held_out,2012.796241,-0.12691769798189054,-0.10748941529910301,-0.019428282682788775
latitude,201908,2019,8,held_out,2012.796241,-0.15520175748231776,-0.24638758986574258,0.09118583238342569
latitude,202006,2020,6,held_out,2012.796241,-0.10989628943557397,-0.11209123562807638,0.0021949461925027014
latitude,202007,2020,7,held_out,2012.796241,-0.17773663694693212,-0.18155755785119276,0.003820920904260644
latitude,202008,2020,8,held_out,2012.796241,-0.04444585452215296,-0.034903354618684886,-0.009542499903469264
latitude,202106,2021,6,held_out,2012.796241,-0.23392742478133022,-0.216514928066987,-0.017412496714343265
latitude,202107,2021,7,held_out,2012.796241,-0.0400335536049367,-0.08571672395542397,0.04568317035048731
latitude,202108,2021,8,held_out,2012.796241,-0.0974925779451079,-0.08278711222955897,-0.01470546571554922
latitude,202206,2022,6,development,2012.796241,-0.20017779338873357,-0.23576304685551605,0.03558525346678168
latitude,202207,2022,7,development,2012.796241,0.013872830954729574,-0.03675810845432158,0.05063093940905115
latitude,202208,2022,8,development,2012.796241,-0.44113909854603073,-0.3696537261217823,-0.07148537242424756
latitude,202306,2023,6,held_out,2012.796241,0.03880452964814803,-0.025658068283527406,0.0644625979316751
latitude,202307,2023,7,held_out,2012.796241,-0.3582384381278824,-0.23254811639346779,-0.1256903217344153
latitude,202308,2023,8,held_out,2012.796241,-0.4810612170171814,-0.3073198756036157,-0.17374134141356629
latitude,202406,2024,6,held_out,2012.796241,-0.15435469052545103,-0.17224240136300772,0.017887710837557354
latitude,202407,2024,7,held_out,2012.796241,-0.00957816355715182,-0.14199978692286278,0.13242162336571064
latitude,202408,2024,8,held_out,2012.796241,-0.05615426479711633,-0.08922866494054661,0.03307440014343089
latitude,202506,2025,6,held_out,2012.796241,-0.24065263392298597,-0.2839796314827035,0.04332699755971725
latitude,202507,2025,7,held_out,2012.796241,-0.24106193938771234,-0.07650670621582845,-0.1645552331718828
latitude,202508,2025,8,held_out,2012.796241,-0.25401659031774315,-0.1168403660383615,-0.13717622427938117
latitude_longitude,199106,1991,6,held_out,2012.796241,0.11614352097100315,-0.014022761111897932,0.13016628208290015
latitude_longitude,199107,1991,7,held_out,2012.796241,-0.1894675121166949,-0.29896066583548647,0.1094931537187924
latitude_longitude,199108,1991,8,held_out,2012.796241,0.08762206695956268,0.06121248238910367,0.026409584570459083
latitude_longitude,199206,1992,6,held_out,2012.796241,0.004542601040802801,-0.021509711274663775,0.026052312315466793
latitude_longitude,199207,1992,7,held_out,2012.796241,-0.1460954263826576,-0.19712768687346904,0.05103226049081172
latitude_longitude,199208,1992,8,held_out,2012.796241,-0.03275072401438484,-0.22232817986271314,0.18957745584832816
latitude_longitude,199306,1993,6,held_out,2012.796241,-0.07307386739430544,-0.06454713478276089,-0.008526732611543656
latitude_longitude,199307,1993,7,held_out,2012.796241,0.010798635090426015,-0.07802659411143519,0.08882522920186156
latitude_longitude,199308,1993,8,held_out,2012.796241,-0.13578329737249464,-0.1985361738469044,0.06275287647440922
latitude_longitude,199406,1994,6,held_out,2012.796241,0.20756840485829056,0.09387344511892771,0.11369495973936235
latitude_longitude,199407,1994,7,held_out,2012.796241,-0.3021748513575992,-0.2707189070349597,-0.0314559443226387
latitude_longitude,199408,1994,8,held_out,2012.796241,-0.07434028432485247,-0.1856338989816613,0.11129361465681005
latitude_longitude,199506,1995,6,held_out,2012.796241,0.11338683126886068,0.09482558911768847,0.018561242151171897
latitude_longitude,199507,1995,7,held_out,2012.796241,-0.23950864502431957,-0.2803443825614297,0.04083573753711094
latitude_longitude,199508,1995,8,held_out,2012.796241,-0.2113482579789958,-0.22132894578993573,0.00998068781094127
latitude_longitude,199606,1996,6,held_out,2012.796241,-0.11402341277695201,-0.14434901900390512,0.030325606226952524
latitude_longitude,199607,1996,7,held_out,2012.796241,-0.14575826741426315,-0.224032546449273,0.0782742790350089
latitude_longitude,199608,1996,8,held_out,2012.796241,-0.24145057023163075,-0.26672768305568256,0.025277112824052487
latitude_longitude,199706,1997,6,held_out,2012.796241,-0.3422938618255335,-0.2737738973940254,-0.06851996443150846
latitude_longitude,199707,1997,7,held_out,2012.796241,-0.0845936766249686,-0.12418473839427352,0.03959106176930706
latitude_longitude,199708,1997,8,held_out,2012.796241,-0.15614952020640585,-0.14375783071433743,-0.012391689492068366
latitude_longitude,199806,1998,6,held_out,2012.796241,-0.2787614379191619,-0.2676663542499779,-0.011095083669183202
latitude_longitude,199807,1998,7,held_out,2012.796241,0.09660234977393187,-0.020332931796454377,0.11693528157038685
latitude_longitude,199808,1998,8,held_out,2012.796241,0.014323383272149024,-0.012745747717556355,0.027069130989705103
latitude_longitude,199906,1999,6,held_out,2012.796241,-0.3126345608318604,-0.29420055647875026,-0.018434004353109885
latitude_longitude,199907,1999,7,held_out,2012.796241,-0.04565395251585467,-0.13608247354753622,0.09042852103168224
latitude_longitude,199908,1999,8,held_out,2012.796241,-0.331986750221148,-0.2810369915537521,-0.050949758667394394
latitude_longitude,200006,2000,6,held_out,2012.796241,-0.09485842797608836,-0.12834505460683127,0.03348662663074318
latitude_longitude,200007,2000,7,held_out,2012.796241,-0.4055862627376456,-0.32129419362432576,-0.08429206911331978
latitude_longitude,200008,2000,8,held_out,2012.796241,-0.2416879894473536,-0.22777470878683587,-0.013913280660517396
latitude_longitude,200106,2001,6,held_out,2012.796241,-0.05575282516528501,-0.10073780100331842,0.044984975838032445
latitude_longitude,200107,2001,7,held_out,2012.796241,-0.05761039721055608,-0.08341194231568438,0.025801545105128033
latitude_longitude,200108,2001,8,held_out,2012.796241,-0.3291223796597621,-0.3144236079905968,-0.014698771669164291
latitude_longitude,200206,2002,6,held_out,2012.796241,-0.04609755203563502,-0.04798981353243956,0.0018922614968046988
latitude_longitude,200207,2002,7,held_out,2012.796241,0.3164426160205749,0.13690783795616795,0.17953477806440785
latitude_longitude,200208,2002,8,held_out,2012.796241,-0.2607328850897213,-0.27775465314162623,0.0170217680519055
latitude_longitude,200306,2003,6,held_out,2012.796241,-0.14447829328344,-0.11197534761248701,-0.03250294567095391
latitude_longitude,200307,2003,7,held_out,2012.796241,-0.12582655496269046,-0.2902040610507834,0.16437750608809323
latitude_longitude,200308,2003,8,held_out,2012.796241,-0.05234663927283902,-0.16411961119267482,0.1117729719198359
latitude_longitude,200406,2004,6,held_out,2012.796241,0.1350859545561057,0.04078474099391541,0.09430121356219118
latitude_longitude,200407,2004,7,held_out,2012.796241,-0.24907830875431922,-0.2675914674054514,0.01851315865113268
latitude_longitude,200408,2004,8,held_out,2012.796241,-0.30787250115729836,-0.3895659939763787,0.08169349281908105
latitude_longitude,200506,2005,6,held_out,2012.796241,-0.11390430685337646,-0.13069305773124995,0.016788750877873446
latitude_longitude,200507,2005,7,held_out,2012.796241,-0.26148183239967304,-0.21799307915456503,-0.04348875324510678
latitude_longitude,200508,2005,8,held_out,2012.796241,-0.16442405642666053,-0.26994654619899566,0.10552248977233522
latitude_longitude,200606,2006,6,held_out,2012.796241,-0.037852651671346375,-0.11986159961304965,0.08200894794170398
latitude_longitude,200607,2006,7,held_out,2012.796241,-0.11538012554691222,-0.15261189381472326,0.03723176826781175
latitude_longitude,200608,2006,8,held_out,2012.796241,-0.33286972239255763,-0.27125622998011845,-0.0616134924124394
latitude_longitude,200706,2007,6,held_out,2012.796241,-0.01545101979528177,-0.11924241028895373,0.10379139049367225
latitude_longitude,200707,2007,7,held_out,2012.796241,-0.1822296477598386,-0.22071953462086732,0.03848988686102847
latitude_longitude,200708,2007,8,held_out,2012.796241,-0.19202747237151846,-0.22232079761261636,0.030293325241097572
latitude_longitude,200806,2008,6,held_out,2012.796241,0.07223927339453873,0.02252462112971449,0.04971465226482352
latitude_longitude,200807,2008,7,held_out,2012.796241,-0.09102448953239846,-0.14798789985949892,0.056963410327101074
latitude_longitude,200808,2008,8,held_out,2012.796241,-0.24253406894016555,-0.26689250431127043,0.02435843537110515
latitude_longitude,200906,2009,6,held_out,2012.796241,-0.1139394517582323,-0.1366549528809688,0.02271550112273673
latitude_longitude,200907,2009,7,held_out,2012.796241,-0.16510212349662912,-0.2367748801044178,0.0716727566077889
latitude_longitude,200908,2009,8,held_out,2012.796241,-0.21643501036119903,-0.17778093351149218,-0.03865407684970683
latitude_longitude,201006,2010,6,held_out,2012.796241,0.1725169785484158,0.1208678843999818,0.051649094148434806
latitude_longitude,201007,2010,7,held_out,2012.796241,-0.36682282466310695,-0.37034462894746517,0.003521804284358356
latitude_longitude,201008,2010,8,held_out,2012.796241,-0.21491847272121,-0.26291673696672324,0.04799826424551313
latitude_longitude,201106,2011,6,held_out,2012.796241,-0.19211092974893315,-0.22380226617860915,0.0316913364296765
latitude_longitude,201107,2011,7,held_out,2012.796241,-0.11820907375959637,-0.15075334704303994,0.032544273283443635
latitude_longitude,201108,2011,8,held_out,2012.796241,-0.13228583047194917,-0.22314441596882179,0.09085858549687327
latitude_longitude,201206,2012,6,held_out,2012.796241,-0.38909252518672105,-0.3453477655610174,-0.04374475962570394
latitude_longitude,201207,2012,7,held_out,2012.796241,-0.3212546516661741,-0.25997567394865506,-0.061278977717518585
latitude_longitude,201208,2012,8,held_out,2012.796241,-0.3959712922320284,-0.3097481389114521,-0.08622315332057624
latitude_longitude,201306,2013,6,held_out,2012.796241,0.10652592172372527,0.007708491726558958,0.09881742999716649
latitude_longitude,201307,2013,7,held_out,2012.796241,-0.1070015086323177,-0.1278602649280603,0.0208587562957415
latitude_longitude,201308,2013,8,held_out,2012.796241,-0.3088716917058554,-0.2763094195550533,-0.032562272150802284
latitude_longitude,201406,2014,6,held_out,2012.796241,-0.013478032264687112,-0.01715722864593931,0.00367919638125246
latitude_longitude,201407,2014,7,held_out,2012.796241,-0.10519238390254058,-0.1974278114820647,0.09223542757952385
latitude_longitude,201408,2014,8,held_out,2012.796241,0.07308549290344389,-0.024627446376611215,0.097712939280056
latitude_longitude,201506,2015,6,development,2012.796241,-0.3049932048269869,-0.29665593688481184,-0.008337267942175708
latitude_longitude,201507,2015,7,development,2012.796241,-0.2623973663957964,-0.24932546025456612,-0.013071906141230327
latitude_longitude,201508,2015,8,development,2012.796241,-0.3166217787642282,-0.2870284860690647,-0.02959329269516277
latitude_longitude,201606,2016,6,held_out,2012.796241,0.01949552952333827,-0.07249316213861165,0.09198869166195024
latitude_longitude,201607,2016,7,held_out,2012.796241,-0.15482884794820695,-0.1830812786906396,0.02825243074243319
latitude_longitude,201608,2016,8,held_out,2012.796241,0.16299143634512034,0.031372001256579,0.13161943508854176
latitude_longitude,201706,2017,6,held_out,2012.796241,-0.1881671421102572,-0.1804811147435952,-0.007686027366662034
latitude_longitude,201707,2017,7,held_out,2012.796241,-0.2385035477627892,-0.2554686700478018,0.016965122285012447
latitude_longitude,201708,2017,8,held_out,2012.796241,0.05493161907113469,-0.022924947417542498,0.07785656648867782
latitude_longitude,201806,2018,6,held_out,2012.796241,-0.08143629780497115,-0.15450479634786715,0.0730684985428957
